ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
E0497,Experimental,Rh,graphene,catalysis,Catalytic kinetic growth of a half-metallic hexagonal boron nitride-graphene lateral heterostructure using transition metal single-atom catalysts on Rh(111),Journal of Materials Chemistry A,2024,Royal Society of Chemistry,10.1039/d4ta05741d,https://doi.org/10.1039/d4ta05741d,,no_open_pdf_in_metadata,,"本文关注 Rh 单原子位点在 graphene 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Transition metal single-atom catalysts (TM = Mn, Zr, Nb, Mo, Hf, Ta, and W) promote growth of a h-BN-G heterostructure on C-dimer-unpreferred Rh(111).",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0500,Experimental,Cu,graphene,hydrogen evolution reaction,Constructing Nitrogen‐Coordinated Single Atom Catalysts via Bond‐Plucking Strategy for Oxidation of Benzene,Small,2024,Wiley,10.1002/smll.202407804,https://doi.org/10.1002/smll.202407804,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202407804,download_failed: HTTPError,,本文关注 Cu 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single‐atom catalysts (SACs) with nitrogen‐coordinated active centers feature unique electronic and geometric structures and thus show high catalytic activity for various industrial reactions. Searching for operable synthesis protocols to accurately d,识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0516,Experimental,Fe; Cu,graphene,oxygen reduction reaction,Dual single-atom sites coupled with graphene-encapsulated core–shell Fe–Cu nanoalloy for boosting the oxygen reduction reaction,Journal of Materials Chemistry A,2024,Royal Society of Chemistry,10.1039/d4ta05015k,https://doi.org/10.1039/d4ta05015k,,no_open_pdf_in_metadata,,"本文关注 Fe, Cu 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The strategic integration of Cu–N x sites and graphene-encapsulated Fe–Cu core–shell nanoalloys near Fe–N x sites significantly enhances the performance of Fe single-atom catalysts for the oxygen reduction reaction.",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0525,Experimental,Fe,graphene oxide,oxygen reduction reaction,FeN 4 S 1 Single-Atom Sites Anchored on Three-Dimensional Porous Carbon for Highly Efficient and Durable Oxygen Electrocatalysis,ACS Nano,2024,American Chemical Society,10.1021/acsnano.4c15410,https://doi.org/10.1021/acsnano.4c15410,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Precisely designing asymmetric active centers and exploring their electronic regulation effects to prepare efficient bifunctional single-atom catalysts (SACs) is important for boosting the practical applications of zinc–air batteries (ZABs). Herein, an effecti",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0535,Experimental,Fe,graphene,oxygen reduction reaction,Instantaneous Thermal Energy for Swift Synthesis of Single‐Atom Catalysts for Unparalleled Performance in Metal–Air Batteries and Fuel Cells (Adv. Mater. 32/2024),Advanced Materials,2024,,10.1002/adma.202470257,https://doi.org/10.1002/adma.202470257,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202470257,download_failed: HTTPError,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Single-Atom Catalysts This image depicts the key step in the synthesis process of our innovative FeN4-O-graphene catalyst for the electrochemical oxygen reduction reaction. During the thermal decomposition of DMF, CO is formed and combines with FePc to create",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0537,Experimental,Mn; Fe; Co; Ni; Cu; Pt,graphene,oxygen reduction reaction,Investigation of Single Atom Catalysts by X‐Ray Absorption Spectroscopy,physica status solidi (a),2024,Wiley,10.1002/pssa.202400606,https://doi.org/10.1002/pssa.202400606,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pssa.202400606,download_failed: HTTPError,,"本文关注 Mn, Fe, Co, Ni, Cu, Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Recently, Pt‐free and highly efficient, nanostructured M–N–C catalysts employing earth‐abundant metals (M = Fe, Co, Ni, Mn, Cu, etc.) have been recognized as a very promising alternative to noble metal (in particular platinum)‐ based oxygen reduction reaction",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0540,Experimental,Sn,graphene,hydrogen evolution reaction,Low-Temperature Chemical Vapor Deposition of 2D Materials via Single-Atom Catalysis on Liquid Bimetallic Substrates: A Case Study of Graphene Synthesis on Liquid Tin Alloys,The Journal of Physical Chemistry C,2024,American Chemical Society,10.1021/acs.jpcc.4c02245,https://doi.org/10.1021/acs.jpcc.4c02245,,no_open_pdf_in_metadata,,"本文关注 Sn 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Current synthesis and transfer methods of 2D materials (2DMs) have fallen short of realizing their promised high-end applications on an industrial scale. In addressing this gap, the method of chemical vapor deposition (CVD) on a liquid substrate envisions cost",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0541,Experimental,Mixed_or_unclear,graphene,oxygen reduction reaction,Machine Learning-Assisted Study of REN x C 6– x -Doped Graphene as Potential Electrocatalysts for Oxygen Electrode Reactions,Langmuir,2024,American Chemical Society,10.1021/acs.langmuir.4c00803,https://doi.org/10.1021/acs.langmuir.4c00803,,no_open_pdf_in_metadata,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：In the application of renewable energy, the oxidation–reduction reaction (ORR) and oxygen evolution reaction (OER) are two crucial reactions. Single-atom catalysts (SACs) based on metal-doped graphene have been widely employed due to their high activity and hi",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0543,Experimental,V,graphene,hydrogen evolution reaction,Main‐Group Elements Enhance Electrochemical Nitrogen Reduction Reaction of Vanadium‐Based Single Atom Catalysts Through d‐p Orbital Hybridization,ChemSusChem,2024,Wiley,10.1002/cssc.202400808,https://doi.org/10.1002/cssc.202400808,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cssc.202400808,download_failed: HTTPError,,"本文关注 V 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Developing active sites with flexibility and diversity is crucial for single atom catalysts (SACs) towards sustainable nitrogen fixation at ambient conditions. Herein, the effects of doping main group metal elements (MGM) on the stability, catalytic a",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0547,Experimental,Mn,graphene,oxygen reduction reaction,Modulating Spin of Atomic Manganese Center for High‐Performance Oxygen Reduction Reaction,Angewandte Chemie International Edition,2024,Wiley,10.1002/anie.202412245,https://doi.org/10.1002/anie.202412245,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202412245,download_failed: HTTPError,,"本文关注 Mn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single atom catalysts (SACs) are promising non‐precious catalysts for oxygen reduction reaction (ORR). Unfortunately, the ORR SACs usually suffer from unsatisfactory activity and in particular poor stability. Herein, we report atomically dispersed man",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0548,Experimental,Mn,graphene,oxygen reduction reaction,Modulating Spin of Atomic Manganese Center for High‐Performance Oxygen Reduction Reaction,Angewandte Chemie,2024,Wiley,10.1002/ange.202412245,https://doi.org/10.1002/ange.202412245,,no_open_pdf_in_metadata,,"本文关注 Mn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single atom catalysts (SACs) are promising non‐precious catalysts for oxygen reduction reaction (ORR). Unfortunately, the ORR SACs usually suffer from unsatisfactory activity and in particular poor stability. Herein, we report atomically dispersed man",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0568,Experimental,Ti; V; Zn,graphene,oxygen reduction reaction,Regulating d ‐Orbital Hybridization of Subgroup‐IVB Single Atoms for Efficient Oxygen Reduction Reaction,Advanced Materials,2024,,10.1002/adma.202312117,https://doi.org/10.1002/adma.202312117,https://rgu-repository.worktribe.com/file/2262191/1/ZHAO%202024%20Regulating%20d-orbital%20hybridization%20%28AAM%29,download_failed: HTTPError,,"本文关注 Ti, V, Zn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Highly active single‐atom electrocatalysts for the oxygen reduction reaction are crucial for improving the energy conversion efficiency, but they suffer from a limited choice of metal centers and unsatisfactory stabilities. Here, this work reports tha",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0571,Experimental,Co,graphene,hydrogen evolution reaction,Reverse Spillover Dominating CO Adsorption on Single Cobalt Atoms in Graphene Divacancies,The Journal of Physical Chemistry C,2024,American Chemical Society,10.1021/acs.jpcc.4c07088,https://doi.org/10.1021/acs.jpcc.4c07088,https://pmc.ncbi.nlm.nih.gov/articles/PMC11912467/pdf/jp4c07088.pdf,open_url_not_pdf,,"本文关注 Co 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The kinetics of molecular adsorption and desorption can unveil the details of the adsorption potential that impact, for instance, the overall sticking probability. This information is of particular importance for catalysis and gas sensing. We investigate the r",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0575,Experimental,Co; Ni,graphene,catalysis,Scalable bottom-up synthesis of Co-Ni–doped graphene,Science Advances,2024,American Association for the Advancement of Science,10.1126/sciadv.ado8956,https://doi.org/10.1126/sciadv.ado8956,https://orbilu.uni.lu/bitstream/10993/62504/1/SciAdv-ado8956-2024.pdf,downloaded_open_access_pdf,Experimental/Co/pdfs/E0575_Scalable_bottom-up_synthesis_of_Co-Ni_doped_graphene.pdf,"本文关注 Co, Ni 单原子位点在 graphene 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Introducing heteroatoms into graphene is a powerful strategy to modulate its catalytic, electronic, and magnetic properties. At variance with the cases of nitrogen (N)- and boron (B)-doped graphene, a scalable method for incorporating transition metal atoms in",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0582,Experimental,Pt,graphene,hydrogen evolution reaction,Single-atom platinum with asymmetric coordination environment on fully conjugated covalent organic framework for efficient electrocatalysis,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-46872-x,https://doi.org/10.1038/s41467-024-46872-x,https://www.nature.com/articles/s41467-024-46872-x.pdf,open_url_not_pdf,,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Two-dimensional (2D) covalent organic frameworks (COFs) and their derivatives have been widely applied as electrocatalysts owing to their unique nanoscale pore configurations, stable periodic structures, abundant coordination sites and high surface ar",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0590,Experimental,Co; Ru,graphene oxide,hydrogen evolution reaction,Symmetry‐Broken Ru Nanoparticles with Parasitic Ru‐Co Dual‐Single Atoms Overcome the Volmer Step of Alkaline Hydrogen Oxidation,Angewandte Chemie International Edition,2024,Wiley,10.1002/anie.202319618,https://doi.org/10.1002/anie.202319618,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202319618,download_failed: HTTPError,,"本文关注 Co, Ru 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Efficient dual‐single‐atom catalysts are crucial for enhancing atomic efficiency and promoting the commercialization of fuel cells, but addressing the sluggish kinetics of hydrogen oxidation reaction (HOR) in alkaline media and the facile dual‐single‐",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0591,Experimental,Co; Ru,graphene oxide,hydrogen evolution reaction,Symmetry‐Broken Ru Nanoparticles with Parasitic Ru‐Co Dual‐Single Atoms Overcome the Volmer Step of Alkaline Hydrogen Oxidation,Angewandte Chemie,2024,Wiley,10.1002/ange.202319618,https://doi.org/10.1002/ange.202319618,,no_open_pdf_in_metadata,,"本文关注 Co, Ru 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Efficient dual‐single‐atom catalysts are crucial for enhancing atomic efficiency and promoting the commercialization of fuel cells, but addressing the sluggish kinetics of hydrogen oxidation reaction (HOR) in alkaline media and the facile dual‐single‐",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0601,Experimental,Cu,graphene,CO2 reduction/conversion,Ultra‐Fast Pulsed Discharge Preparation of Coordinatively Unsaturated Asymmetric Copper Single‐Atom Catalysts for CO 2 Reduction,Advanced Functional Materials,2024,Wiley,10.1002/adfm.202312589,https://doi.org/10.1002/adfm.202312589,,no_open_pdf_in_metadata,,"本文关注 Cu 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single‐atom catalysts possess great potential for applications in electrochemical carbon dioxide reduction reactions. Recently, the fast and low‐cost preparation of highly efficient single‐atom catalysts remains a challenge. Herein, a high‐density cur",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0604,Experimental,Ni,graphene,hydrogen evolution reaction,Uniting Synergistic Effect of Single‐Ni Site and Electric Field of B‐ Bridged‐N for Boosted Electrocatalytic Nitrate Reduction to Ammonia,Small,2024,Wiley,10.1002/smll.202310082,https://doi.org/10.1002/smll.202310082,,no_open_pdf_in_metadata,,"本文关注 Ni 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Electrochemical conversion of nitrate, a prevalent water pollutant, to ammonia (NH 3 ) is a delocalized and green path for NH 3 production. Despite the existence of different nitrate reduction pathways, selectively directing the reaction pathway on th",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0608,Experimental,Fe; Co,graphene,oxygen reduction reaction,Unravelling Species‐Specific Loading Effects on Oxygen Reduction Activity of Heteronuclear Single Atom Catalysts,Small Methods,2024,Wiley,10.1002/smtd.202401333,https://doi.org/10.1002/smtd.202401333,,no_open_pdf_in_metadata,,"本文关注 Fe, Co 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Toward high‐density single atom catalysts (SACs), the interaction between neighboring SACs and the induced non‐linear loading effect become crucial for their intrinsic catalytic performance. Despite recent investigations on homonuclear SACs, understan",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0612,Experimental,V,graphene,oxygen reduction reaction,Activity Descriptors of Nonmetal Doped Xene-Based Single-Atom Catalysts for Enhanced NO Electroreduction via Hetero-Xene-Layer Integration,The Journal of Physical Chemistry C,2025,American Chemical Society,10.1021/acs.jpcc.5c05703,https://doi.org/10.1021/acs.jpcc.5c05703,,no_open_pdf_in_metadata,,"本文关注 V 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Electrochemical NO reduction reaction (NORR) holds promise for sustainable NH3 synthesis but requires an efficient catalyst. Using first-principles calculations, we propose a strategic framework of 12 nonmetal (B/P)-doped single-atom catalysts (SACs), featurin",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0621,Experimental,Fe; Zn,graphene,oxygen reduction reaction,Atomically Dispersed Fe Anchored on Nitrogen‐Doped Graphene as Advanced Bifunctional Electrocatalyst for Oxygen Electrode in Rechargeable Zn–Air Battery,ChemCatChem,2025,Wiley,10.1002/cctc.202500731,https://doi.org/10.1002/cctc.202500731,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cctc.202500731,download_failed: HTTPError,,"本文关注 Fe, Zn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Developing nonprecious metal oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) electrocatalysts with both high activity and stability remains a critical challenge for advanced metal–air battery. In this work, we develop a ball‐millin",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0629,Experimental,Zn,graphene,oxygen reduction reaction,Cascade Limiting Strategy for Constructing Single‐Atomic Catalysts on Self‐Supporting Hydrophobic Edge‐Rich Graphene Membrane as Zn‐Air Battery Cathode,Small,2025,Wiley,10.1002/smll.202503448,https://doi.org/10.1002/smll.202503448,,no_open_pdf_in_metadata,,"本文关注 Zn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Despite the great potential of Fe single‐atom catalysts (SACs) to replace platinum‐based materials for oxygen reduction reaction (ORR), their synthesis is hindered by the strong tendency of atomic migration/aggregation and uncontrollable substrate etc",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0631,Experimental,Ti,graphene,CO2 reduction/conversion,Catalytic Promotion of Transition-Metal-Doped Graphene Cathodes in Li-CO 2 Batteries,The Journal of Physical Chemistry C,2025,American Chemical Society,10.1021/acs.jpcc.4c06763,https://doi.org/10.1021/acs.jpcc.4c06763,,no_open_pdf_in_metadata,,"本文关注 Ti 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The Li-CO2 battery is a promising energy storage system with impressive theoretical specific energy and discharge capacity. Graphene-based single-atom catalysts (SACs) provide high surface area and long-term electrochemical reactivity and stability, making SAC",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0633,Experimental,Mixed_or_unclear,graphene,hydrogen evolution reaction,Confined Assembly of Well-Defined Single-Unit Chain with Charge Delocalization for Boosting Catalysis,Journal of the American Chemical Society,2025,American Chemical Society,10.1021/jacs.5c09743,https://doi.org/10.1021/jacs.5c09743,,no_open_pdf_in_metadata,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The ultimate miniaturization of catalysts to single-atomic dimensions offers a promising route to maximize the catalytic performance through fully exposed active sites and precisely tailored electronic structures. However, the synthesis of atomically precise o",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0634,Experimental,Co,graphene,oxygen reduction reaction,Confining Asymmetrically Coordinated Cobalt Single‐Atoms/Clusters on Holey MXene for Ultrafast Fenton‐Like Catalysis,Angewandte Chemie International Edition,2025,Wiley,10.1002/anie.202511266,https://doi.org/10.1002/anie.202511266,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202511266,download_failed: HTTPError,,"本文关注 Co 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Developing single‐atom catalysts (SACs) with asymmetric coordination configurations is essential for enhancing peroxymonosulfate (PMS) activation in Fenton‐like reactions. However, precisely regulating the electronic structure and coordination environ",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0635,Experimental,Co,graphene,oxygen reduction reaction,Confining Asymmetrically Coordinated Cobalt Single‐Atoms/Clusters on Holey MXene for Ultrafast Fenton‐Like Catalysis,Angewandte Chemie,2025,Wiley,10.1002/ange.202511266,https://doi.org/10.1002/ange.202511266,,no_open_pdf_in_metadata,,"本文关注 Co 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Developing single‐atom catalysts (SACs) with asymmetric coordination configurations is essential for enhancing peroxymonosulfate (PMS) activation in Fenton‐like reactions. However, precisely regulating the electronic structure and coordination environ",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0639,Experimental,Cu,graphene,hydrogen evolution reaction,Copper Single‐Atom Decorated Microfibrous Catalysts for Continuous‐Flow Reduction of Nitroarenes,Advanced Functional Materials,2025,Wiley,10.1002/adfm.202521090,https://doi.org/10.1002/adfm.202521090,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202521090,download_failed: HTTPError,,"本文关注 Cu 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Continuous‐flow fixed‐bed reactors effectively bridge laboratory research and industrial production. As the key component, the catalyst module must demonstrate high catalytic activity and rapid reactant distribution to maximize the catalytic turnover.",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0652,Experimental,Co,graphene,catalysis,Efficient and Long-Lasting Removal of High-Level Formaldehyde at Room Temperature over a Cobalt Single-Atom Catalyst Anchored on Graphene-like Carbon Nanosheets,ACS ES&T Engineering,2025,American Chemical Society,10.1021/acsestengg.5c00086,https://doi.org/10.1021/acsestengg.5c00086,,no_open_pdf_in_metadata,,"本文关注 Co 单原子位点在 graphene 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The single-atom strategy has proven to be an effective approach for improving the catalytic performance of supported metal catalysts. In this study, we synthesized a Co single atom supported on an ultrathin carbon nanosheet (Co-SAs/NCS) to remove high-concentr",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0655,Experimental,Fe,graphene,oxygen reduction reaction,Electronic Complexity of Active Site Models for FeNC Catalysts: A Systematic Study of Truncation Effects in Molecular and Periodic Models,The Journal of Physical Chemistry C,2025,American Chemical Society,10.1021/acs.jpcc.5c02746,https://doi.org/10.1021/acs.jpcc.5c02746,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：While single-atom catalysts have been widely studied experimentally and computationally due to their high potential for small molecule activation reactions, the structures and electronic details of their active sites remain elusive. Much progress has been made",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0657,Experimental,Fe,graphene,hydrogen evolution reaction,Enhanced Electric Field via Multicomponent Synergistic Coordination on Single-Atom Catalysts for Antibiotic Mineralization in Water,Environmental Science & Technology,2025,American Chemical Society,10.1021/acs.est.5c03405,https://doi.org/10.1021/acs.est.5c03405,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The persistence of antibiotics in aquatic ecosystems poses significant long-term ecological and public health risks. Nevertheless, current remediation approaches face critical limitations, including high energy consumption and interference from dissolved organ",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0661,Experimental,Fe,graphene oxide,catalysis,Fe single-atom catalysts embedded in reduced graphene oxide for the electrochemical detection of uric acid and hydrogen peroxide,New Journal of Chemistry,2025,Royal Society of Chemistry,10.1039/d5nj03219a,https://doi.org/10.1039/d5nj03219a,,no_open_pdf_in_metadata,,本文关注 Fe 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：FeSACs@RGO/SPE for the electrochemical detection of UA and H 2 O 2 .,识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0663,Experimental,Fe,graphene,hydrogen evolution reaction,Fine-Tuning the Activity Volcano of Single-Atom Iron Catalysts in NH 3 –SCR Regulated by Local Coordination Environment,Energy & Fuels,2025,American Chemical Society,10.1021/acs.energyfuels.4c06055,https://doi.org/10.1021/acs.energyfuels.4c06055,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Although advanced single-atom catalysts (SACs) have demonstrated remarkable performance in various catalytic fields, their application in selective catalytic reduction with ammonia (NH3–SCR) remains challenging due to the lack of fundamental theoretical guidan",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
