ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
E0542,Experimental,Ni; Re; Ir,carbon/other support,hydrogen evolution reaction,Machine learning aided design of single-atom alloy catalysts for methane cracking,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-50417-7,https://doi.org/10.1038/s41467-024-50417-7,https://www.nature.com/articles/s41467-024-50417-7.pdf,open_url_not_pdf,,"本文关注 Ni, Re, Ir 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The process of CH 4 cracking into H 2 and carbon has gained wide attention for hydrogen production. However, traditional catalysis methods suffer rapid deactivation due to severe carbon deposition. In this study, we discover that effective CH 4 cracki",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0543,Experimental,V,graphene,hydrogen evolution reaction,Main‐Group Elements Enhance Electrochemical Nitrogen Reduction Reaction of Vanadium‐Based Single Atom Catalysts Through d‐p Orbital Hybridization,ChemSusChem,2024,Wiley,10.1002/cssc.202400808,https://doi.org/10.1002/cssc.202400808,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cssc.202400808,download_failed: HTTPError,,"本文关注 V 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Developing active sites with flexibility and diversity is crucial for single atom catalysts (SACs) towards sustainable nitrogen fixation at ambient conditions. Herein, the effects of doping main group metal elements (MGM) on the stability, catalytic a",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0544,Experimental,Fe,carbon/other support,CO2 reduction/conversion,Mechanism of CO 2 Electroreduction to Multicarbon Products over Iron Phthalocyanine Single-Atom Catalysts,The Journal of Physical Chemistry C,2024,American Chemical Society,10.1021/acs.jpcc.3c08347,https://doi.org/10.1021/acs.jpcc.3c08347,https://pubs.acs.org/doi/pdf/10.1021/acs.jpcc.3c08347,download_failed: HTTPError,,本文关注 Fe 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Carbon dioxide reduction reaction (CO2RR) is a promising method for converting CO2 into value-added products. CO2RR over single-atom catalysts (SACs) is widely known to result in chemical compounds such as carbon monoxide and formic acid that contain only one,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0545,Experimental,Fe,carbon/other support,hydrogenation,Mechanochemically-derived iron atoms on defective boron nitride for stable propylene production,EES Catalysis,2024,Royal Society of Chemistry,10.1039/d4ey00123k,https://doi.org/10.1039/d4ey00123k,https://pubs.rsc.org/en/content/articlepdf/2024/ey/d4ey00123k,downloaded_open_access_pdf,Experimental/Fe/pdfs/E0545_Mechanochemically-derived_iron_atoms_on_defective_boron_nitride_for_stable_propylene_produ.pdf,"本文关注 Fe 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogenation。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Mechanochemical activation in a ball mill effectively stabilizes Fe single atoms on a defective boron nitride host, resulting in a stable and selective catalyst for propylene production via N 2 O-mediated oxidative dehydrogenation of propane.",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0546,Experimental,Fe,carbon nitride,hydrogen evolution reaction,Mediated Peroxymonosulfate Activation at the Single Atom Fe‐N 3 O 1 Sites: Synergistic Degradation of Antibiotics by Two Non‐Radical Pathways,Small,2024,Wiley,10.1002/smll.202311552,https://doi.org/10.1002/smll.202311552,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202311552,download_failed: HTTPError,,"本文关注 Fe 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The activation of persulfates to degrade refractory organic pollutants is a hot issue in advanced oxidation right now. Here, it is reported that single‐atom Fe‐incorporated carbon nitride (Fe‐CN‐650) can effectively activate peroxymonosulfate (PMS) fo",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0547,Experimental,Mn,graphene,oxygen reduction reaction,Modulating Spin of Atomic Manganese Center for High‐Performance Oxygen Reduction Reaction,Angewandte Chemie International Edition,2024,Wiley,10.1002/anie.202412245,https://doi.org/10.1002/anie.202412245,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202412245,download_failed: HTTPError,,"本文关注 Mn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single atom catalysts (SACs) are promising non‐precious catalysts for oxygen reduction reaction (ORR). Unfortunately, the ORR SACs usually suffer from unsatisfactory activity and in particular poor stability. Herein, we report atomically dispersed man",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0548,Experimental,Mn,graphene,oxygen reduction reaction,Modulating Spin of Atomic Manganese Center for High‐Performance Oxygen Reduction Reaction,Angewandte Chemie,2024,Wiley,10.1002/ange.202412245,https://doi.org/10.1002/ange.202412245,,no_open_pdf_in_metadata,,"本文关注 Mn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single atom catalysts (SACs) are promising non‐precious catalysts for oxygen reduction reaction (ORR). Unfortunately, the ORR SACs usually suffer from unsatisfactory activity and in particular poor stability. Herein, we report atomically dispersed man",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0549,Experimental,V; Fe,carbon/other support,hydrogen evolution reaction,Multifacets of Fullerene–Metal Clusters: From Fundamental to Application,Accounts of Chemical Research,2024,American Chemical Society,10.1021/acs.accounts.4c00130,https://doi.org/10.1021/acs.accounts.4c00130,https://lirias.kuleuven.be/retrieve/2890785d-8922-4b23-a33d-31b5d3e6cb2a,downloaded_open_access_pdf,Experimental/V/pdfs/E0549_Multifacets_of_Fullerene_Metal_Clusters_From_Fundamental_to_Application.pdf,"本文关注 V, Fe 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：ConspectusBuckminsterfullerene, C60, was discovered through a prominent mass peak containing 60 atoms produced from laser vaporization of graphite, driven by Kroto’s interest in understanding the formation mechanisms of carbon-containing molecules in space. In",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0550,Experimental,Cu,carbon/other support,CO2 reduction/conversion,N and OH-Immobilized Cu 3 Clusters In Situ Reconstructed from Single-Metal Sites for Efficient CO 2 Electromethanation in Bicontinuous Mesochannels,Journal of the American Chemical Society,2024,American Chemical Society,10.1021/jacs.3c10524,https://doi.org/10.1021/jacs.3c10524,https://www.osti.gov/servlets/purl/2479100,downloaded_open_access_pdf,Experimental/Cu/pdfs/E0550_N_and_OH-Immobilized_Cu_3_Clusters_In_Situ_Reconstructed_from_Single-Metal_Sites_for_Effic.pdf,"本文关注 Cu 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Cu-based catalysts hold promise for electrifying CO2 to produce methane, an extensively used fuel. However, the activity and selectivity remain insufficient due to the lack of catalyst design principles to steer complex CO2 reduction pathways. Herein, we devel",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0551,Experimental,Co,carbon/other support,hydrogen evolution reaction,Nanoconfinement steers nonradical pathway transition in single atom fenton-like catalysis for improving oxidant utilization,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-49605-2,https://doi.org/10.1038/s41467-024-49605-2,https://www.nature.com/articles/s41467-024-49605-2.pdf,open_url_not_pdf,,"本文关注 Co 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The introduction of single-atom catalysts (SACs) into Fenton-like oxidation promises ultrafast water pollutant elimination, but the limited access to pollutants and oxidant by surface catalytic sites and the intensive oxidant consumption still severely restric",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0552,Experimental,Cu,carbon nitride,CO2 reduction/conversion,"Not One, Not Two, But at Least Three: Activity Origin of Copper Single-Atom Catalysts toward CO 2 /CO Electroreduction to C 2+ Products",Journal of the American Chemical Society,2024,American Chemical Society,10.1021/jacs.4c05669,https://doi.org/10.1021/jacs.4c05669,,no_open_pdf_in_metadata,,"本文关注 Cu 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Copper (Cu) single-atom catalysts (SACs) exhibit great potential for generating multicarbon (C2+) products, but the intrinsic activity of single-atom Cu (Cu1) under realistic conditions remains controversial. Herein, we perform extensive calculations with expl",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0553,Experimental,Fe,carbon/other support,oxygen reduction reaction,One‐Pot Etching Pyrolysis to Defect‐Rich Carbon Nanosheets to Construct Multiheteroatom‐Coordinated Iron Sites for Efficient Oxygen Reduction,Small,2024,Wiley,10.1002/smll.202310637,https://doi.org/10.1002/smll.202310637,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202310637,download_failed: HTTPError,,"本文关注 Fe 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Constructing multiheteroatom coordination structure in carbonaceous substrates demonstrates an effective method to accelerate the oxygen reduction reaction (ORR) of supported single‐atom catalyst. Herein, the novel etching route assisted by potassium",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0554,Experimental,Ce,carbon/other support,hydrogen evolution reaction,Oxophilic Ce single atoms-triggered active sites reverse for superior alkaline hydrogen evolution,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-44721-5,https://doi.org/10.1038/s41467-024-44721-5,https://www.nature.com/articles/s41467-024-44721-5.pdf,open_url_not_pdf,,"本文关注 Ce 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The state-of-the-art alkaline hydrogen evolution catalyst of united ruthenium single atoms and small ruthenium nanoparticles has sparked considerable research interest. However, it remains a serious problem that hydrogen evolution primarily proceeds o",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0555,Experimental,Ru; Ga,N-doped carbon,hydrogen evolution reaction,Oxophilic gallium single atoms bridged ruthenium clusters for practical anion-exchange membrane electrolyzer,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-51200-4,https://doi.org/10.1038/s41467-024-51200-4,https://www.nature.com/articles/s41467-024-51200-4.pdf,open_url_not_pdf,,"本文关注 Ru, Ga 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The development of highly efficient and durable alkaline hydrogen evolution reaction (HER) catalysts is crucial for achieving high-performance practical anion exchange membrane water electrolyzer (AEMWE) at ampere-level current density. Herein, we report a des",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0556,Experimental,Co,carbon nitride,hydrogen evolution reaction,Phosphorus Regulates Coordination Number and Electronegativity of Cobalt Atomic Sites Triggering Efficient Photocatalytic Water Splitting,Nano Letters,2024,American Chemical Society,10.1021/acs.nanolett.4c05201,https://doi.org/10.1021/acs.nanolett.4c05201,,no_open_pdf_in_metadata,,本文关注 Co 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Optimizing the local electronic structure of a single-atom catalyst (SAC) is crucial for efficient photocatalytic hydrogen evolution reactions. This study synthesized a Co-P4/g-C3N4 heterostructure by selective phosphidation of the Co metal–organic framework/g,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0557,Experimental,Fe,carbon nitride,hydrogen evolution reaction,Precise coordination of high-loading Fe single atoms with sulfur boosts selective generation of nonradicals,Proceedings of the National Academy of Sciences,2024,National Academy of Sciences,10.1073/pnas.2309102121,https://doi.org/10.1073/pnas.2309102121,https://www.pnas.org/doi/pdf/10.1073/pnas.2309102121,download_failed: HTTPError,,"本文关注 Fe 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Nonradicals are effective in selectively degrading electron-rich organic contaminants, which unfortunately suffer from unsatisfactory yield and uncontrollable composition due to the competitive generation of radicals. Herein, we precisely construct a local mic",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0558,Experimental,Rh,N-doped carbon,hydrogen evolution reaction,Probing Basal and Prismatic Planes of Graphitic Materials for Metal Single Atom and Subnanometer Cluster Stabilization,Chemistry - A European Journal,2024,Wiley,10.1002/chem.202400669,https://doi.org/10.1002/chem.202400669,https://univ-pau.hal.science/hal-04677240/document,open_url_not_pdf,,本文关注 Rh 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Supported metal single atom catalysis is a dynamic research area in catalysis science combining the advantages of homogeneous and heterogeneous catalysis. Understanding the interactions between metal single atoms and the support constitutes a challenge facing,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0559,Experimental,Fe,graphene,oxygen reduction reaction,Rational Design of Atomically Immobilized Fe‐N 4 Sites via Acid‐Amine Chemistry: Leveraging Metal Ionic Assistance for Precise Morphology Control,SusMat,2024,Wiley,10.1002/sus2.260,https://doi.org/10.1002/sus2.260,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：ABSTRACT Tailoring atomically dispersed single‐atom catalyst (Fe‐SAC) holding well‐defined coordination structure (Fe‐N 4 ) along with precise control over morphology is a critical challenge. Herein, we propose a novel acid‐amine coupling reaction between meta",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0560,Experimental,Mixed_or_unclear,carbon/other support,oxygen reduction reaction,Rational design of single-atom catalysts for efficient H 2 O 2 production via a four-step strategy,Materials Advances,2024,Royal Society of Chemistry,10.1039/d4ma00732h,https://doi.org/10.1039/d4ma00732h,https://pubs.rsc.org/en/content/articlepdf/2024/ma/d4ma00732h,downloaded_open_access_pdf,Experimental/Mixed_or_unclear/pdfs/E0560_Rational_design_of_single-atom_catalysts_for_efficient_H_2_O_2_production_via_a_four-step_.pdf,本文关注 Mixed_or_unclear 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Electrocatalysis presents an efficient and eco-friendly approach for the two-electron oxygen reduction reaction (2e − ORR) to produce hydrogen peroxide (H 2 O 2 ).,识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0561,Experimental,Pd,carbon nitride,hydrogen evolution reaction,Reactivity and Mechanism of Recoverable Pd 1 @C 3 N 4 Single-Atom Catalyst in Buchwald–Hartwig Aminations,ACS Catalysis,2024,American Chemical Society,10.1021/acscatal.4c05134,https://doi.org/10.1021/acscatal.4c05134,https://pmc.ncbi.nlm.nih.gov/articles/PMC11705219/pdf/cs4c05134.pdf,open_url_not_pdf,,"本文关注 Pd 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Buchwald–Hartwig (BH) aminations are crucial for synthesizing arylamine motifs in numerous bioactive molecules and fine chemicals. While homogeneous palladium complexes can be effective catalysts, their high costs and environmental impact motivate the search f",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0562,Experimental,Mixed_or_unclear,carbon nitride,CO2 reduction/conversion,"Recent Advances in Carbon Nitride Supported Single‐Atom Catalysts: Synthesis, Characterization, and Applications for CO 2 Photoreduction",ChemCatChem,2024,Wiley,10.1002/cctc.202301684,https://doi.org/10.1002/cctc.202301684,,no_open_pdf_in_metadata,,"本文关注 Mixed_or_unclear 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Photoreduction of CO 2 into value‐added chemicals and fuels is a promising green technology for solar‐to‐chemical conversion. Owing to the atomic utilization, unique metal‐support interaction, and unsaturated coordination active sites, single‐atom cat",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0563,Experimental,Mixed_or_unclear,carbon/other support,oxygen reduction reaction,Recent Progress in Atomically Dispersed Non‐noble Metal Catalysts for Electrochemical Two‐electron Oxygen Reduction Reaction,ChemElectroChem,2024,Wiley,10.1002/celc.202300630,https://doi.org/10.1002/celc.202300630,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/celc.202300630,download_failed: HTTPError,,"本文关注 Mixed_or_unclear 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Electrochemical two‐electron oxygen reduction reaction (2e − ORR) has emerged as an efficient route to generate hydrogen peroxide (H 2 O 2 ) under ambient conditions, being a promising alternative to the traditional energy‐intensive anthraquinone proc",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0564,Experimental,Zn,carbon/other support,catalysis,Recent advances in bifunctional carbon-based single-atom electrocatalysts for rechargeable zinc–air batteries,Green Chemistry,2024,Royal Society of Chemistry,10.1039/d4gc04687k,https://doi.org/10.1039/d4gc04687k,https://pubs.rsc.org/en/content/articlepdf/2025/gc/d4gc04687k,downloaded_open_access_pdf,Experimental/Zn/pdfs/E0564_Recent_advances_in_bifunctional_carbon-based_single-atom_electrocatalysts_for_rechargeable.pdf,"本文关注 Zn 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The review delves into six modulation strategies of carbon-based single-atom catalysts, emphasizing the relationship between electronic structure and performance to aid in the development of bifunctional electrocatalysts for zinc–air batteries.",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0565,Experimental,Pt,carbon/other support,oxygen reduction reaction,"Recent progress on mechanisms, principles, and strategies for high‐activity and high‐stability non‐PGM fuel cell catalyst design",Carbon Energy,2024,Wiley,10.1002/cey2.426,https://doi.org/10.1002/cey2.426,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cey2.426,download_failed: HTTPError,,"本文关注 Pt 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The commercialization of a polymer membrane H 2 –O 2 fuel cell and its widespread use call for the development of cost‐effective oxygen reduction reaction (ORR) nonplatinum group metal (NPGM) catalysts. Nevertheless, to meet the requests for the real‐",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0566,Experimental,Cu,carbon/other support,nitrogen reduction/ammonia synthesis,Red Carbon Mediated Formation of Cu 2 O Clusters Dispersed on the Oxocarbon Framework by Fehling's Route and their Use for the Nitrate Electroreduction in Acidic Conditions,Advanced Materials,2024,,10.1002/adma.202400396,https://doi.org/10.1002/adma.202400396,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202400396,download_failed: HTTPError,,"本文关注 Cu 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于nitrogen reduction/ammonia synthesis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The oligomers of carbon suboxide, known as red carbon, exhibit a highly conjugated structure and semiconducting properties. Upon mild heat treatment, it transforms into a carbonaceous framework rich in oxygen surface terminations, called oxocarbon. In",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0567,Experimental,Ir,carbon/other support,hydrogen evolution reaction,"Reductive Coupling of N-Heteroarenes and 1,2-Dicarbonyls for Direct Access to γ-Amino Acids, Esters, and Ketones Using a Heterogeneous Single-Atom Iridium Catalyst",Journal of the American Chemical Society,2024,American Chemical Society,10.1021/jacs.4c09827,https://doi.org/10.1021/jacs.4c09827,https://hal.science/hal-04832772/document,open_url_not_pdf,,"本文关注 Ir 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Despite their significant importance, the challenges in direct and diverse synthesis of N-heterocyclic γ-amino acids/esters/ketones hamper exploration of their applications. Herein, by developing a multifunctional heterogeneous iridium single-atom catalyst com",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0568,Experimental,Ti; V; Zn,graphene,oxygen reduction reaction,Regulating d ‐Orbital Hybridization of Subgroup‐IVB Single Atoms for Efficient Oxygen Reduction Reaction,Advanced Materials,2024,,10.1002/adma.202312117,https://doi.org/10.1002/adma.202312117,https://rgu-repository.worktribe.com/file/2262191/1/ZHAO%202024%20Regulating%20d-orbital%20hybridization%20%28AAM%29,download_failed: HTTPError,,"本文关注 Ti, V, Zn 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Highly active single‐atom electrocatalysts for the oxygen reduction reaction are crucial for improving the energy conversion efficiency, but they suffer from a limited choice of metal centers and unsatisfactory stabilities. Here, this work reports tha",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0569,Experimental,V; Fe; Co; Ni; Cu,N-doped carbon,CO2 reduction/conversion,Revealing Structural Evolution of Single Atom Catalysts during Electrochemical CO 2 Reduction by in Situ X-ray Absorption Spectroscopy,ACS Materials Letters,2024,American Chemical Society,10.1021/acsmaterialslett.4c00554,https://doi.org/10.1021/acsmaterialslett.4c00554,,no_open_pdf_in_metadata,,"本文关注 V, Fe, Co, Ni, Cu 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Investigating the structural variation of single-atom catalysts (SACs) is crucial to reveal the reaction mechanism under working conditions. Different in situ techniques, especially X-ray absorption spectroscopy (XAS), have been reported to study the structura",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0570,Experimental,W,carbon/other support,oxygen reduction reaction,Revealing the origin of single‐atom W activity in H 2 O 2 electrocatalytic production: Charge symmetry‐breaking,Carbon Energy,2024,Wiley,10.1002/cey2.581,https://doi.org/10.1002/cey2.581,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cey2.581,download_failed: HTTPError,,"本文关注 W 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract The low‐energy electrochemical production of hydrogen peroxide (H 2 O 2 ) has garnered significant attention as a viable alternative to traditional industrial routes, with the goal of achieving carbon neutrality. For their H 2 O 2 selectivity in the t",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0571,Experimental,Co,graphene,hydrogen evolution reaction,Reverse Spillover Dominating CO Adsorption on Single Cobalt Atoms in Graphene Divacancies,The Journal of Physical Chemistry C,2024,American Chemical Society,10.1021/acs.jpcc.4c07088,https://doi.org/10.1021/acs.jpcc.4c07088,https://pmc.ncbi.nlm.nih.gov/articles/PMC11912467/pdf/jp4c07088.pdf,open_url_not_pdf,,"本文关注 Co 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The kinetics of molecular adsorption and desorption can unveil the details of the adsorption potential that impact, for instance, the overall sticking probability. This information is of particular importance for catalysis and gas sensing. We investigate the r",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0572,Experimental,Cu,N-doped carbon,CO2 reduction/conversion,Reversible metal cluster formation on Nitrogen-doped carbon controlling electrocatalyst particle size with subnanometer accuracy,Nature Communications,2024,Nature Portfolio,10.1038/s41467-024-50379-w,https://doi.org/10.1038/s41467-024-50379-w,https://www.nature.com/articles/s41467-024-50379-w.pdf,open_url_not_pdf,,"本文关注 Cu 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Copper and nitrogen co-doped carbon catalysts exhibit a remarkable behavior during the electrocatalytic CO 2 reduction (CO 2 RR), namely, the formation of metal nanoparticles from Cu single atoms, and their subsequent reversible redispersion. Here we",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
